gid,nearest_station,nearest_station_distance,parking_score
다사624479,구의,1159.8283000850192,2.014473025112499
다사624510,군자,420.1568079700988,0.46803585527826286
다사615488,건대입구,465.002329869529,0.8321005033545679
다사618487,건대입구,359.8984088042807,1.0625011146388323
다사615492,건대입구,422.9266654294803,0.608155256920043
다사637496,아차산,726.6750158663035,1.3728514167274488
다사619490,건대입구,46.87580173687767,1.0442072052711884
다사631482,구의,485.0871243818135,1.8626836524832804
다사630494,어린이대공원,787.3915066347076,0.5520361339632167
다사631477,구의,966.795811461598,1.199027913126486
다사631495,어린이대공원,816.7872299174405,0.634799686818732
다사637508,아차산,476.0244644859018,1.0394950221270707
다사618485,건대입구,555.8083984864111,0.7973534773649048
다사634512,군자,658.9200526336093,1.696496164012234
다사643487,강변,293.0112445759956,1.3674224610941879
다사630519,중곡,239.61741260707896,0.9245914846169253
다사647490,광나루,618.5558291908287,0.5827632538767206
다사620486,건대입구,459.64384711378403,0.8008248837277769
다사631483,구의,394.5924160603228,1.803281352860606
다사645494,광나루,457.0889131216874,0.6726552950338298
다사644505,아차산,719.7095367613205,0.6651180326547625
다사619489,건대입구,146.89895322943943,1.324675143507293
다사650492,광나루,384.71456998987117,0.09105434611206265
다사654500,광나루,638.5057494295427,0.09403968434200068
다사630505,군자,436.1430323586677,1.470532270429829
다사641487,강변,249.54391073120536,1.8136711814744055
다사634496,아차산,786.1780848461412,1.0243605123589006
다사637492,구의,690.626546641069,1.9530387502188675
다사631511,군자,350.8707739373446,0.9775137806994462
다사636489,구의,401.9079635539365,3.6174025037656308
다사630509,군자,184.29830072354366,0.9443750153919255
다사619502,어린이대공원,572.8883412005738,0.23372020542736124
다사612484,건대입구,948.9937955976413,0.5430729038291328
다사646491,광나루,575.5180102083275,0.6657386146228731
다사616485,건대입구,621.7037340375339,0.9229774703866108
다사634490,구의,371.7061297595113,2.2348146717414483
다사638490,구의,621.8000106467507,3.7266249800558473
다사634500,아차산,442.8772393151088,0.5286219366844462
다사619491,건대입구,53.902237105705844,0.8478925652168224
다사622501,어린이대공원,280.8339707505914,0.5363998522090471
다사628505,군자,395.63703333657656,2.3188202319763866
다사630514,중곡,523.9537631785886,0.9410953334610692
다사620490,건대입구,114.92245108991527,0.8706214094971675
다사626509,군자,208.40712815509792,0.7235970955153859
다사643504,아차산,602.9145595757178,0.5189780346733065
다사654498,광나루,526.7875869652594,0.06291578988374547
다사625483,구의,859.788033652603,1.930237097938331
다사651494,광나루,249.99943610267619,0.0958604192580366
다사625509,군자,308.2091303665318,0.5582321625900724
다사637510,아차산,676.4739468880289,1.1721068253925766
다사618482,건대입구,853.6351900429628,0.6492074565111708
다사652501,광나루,593.7232297142535,0.09303942148556701
다사627513,군자,415.4259697832548,0.58449133990375
다사630520,중곡,272.5144807882957,0.9915362556549904
다사629520,중곡,362.72582722196137,0.8702930931480705
다사640510,아차산,739.5383733972538,0.8697704874833159
다사638499,아차산,437.3943847032873,0.6017526738688398
다사631504,군자,571.1708843837241,0.8495655340507711
다사623505,어린이대공원,623.7992057697971,0.5343242146376223
다사638502,아차산,159.83286646086685,0.5471473586297031
다사636482,구의,544.8441219235591,1.5417154872507641
다사623484,건대입구,739.6095891682859,1.898834550168985
다사632507,군자,430.4555606675167,1.0906116901612761
다사637485,구의,436.33923295445294,1.8901347649436933
다사628518,중곡,441.8081817473234,0.7081103593824175
다사629490,구의,525.1661662677997,0.7974163386927833
다사624489,건대입구,392.94345297559937,0.6050499822988175
다사639498,아차산,562.5901179718455,0.5189521850556055
다사614485,건대입구,737.4223150631577,1.2311105898546804
다사632494,구의,760.5648955043254,1.048328437746761
다사634521,중곡,284.9384744651027,1.4968342861539339
다사614487,건대입구,603.6467138357016,0.7647158117841575
다사631515,중곡,391.83751538098676,1.2885529039930226
다사625484,구의,824.4481518025781,2.4582086911505012
다사633516,중곡,273.8829023116242,1.1228678899578475
다사639492,강변,785.0114662409737,1.9717976583769738
다사627486,구의,588.8581006124722,1.5345951200078671
다사641500,아차산,514.7900142419157,0.4246317288034458
다사635492,구의,593.9083665384585,1.7115423525992863
다사624498,어린이대공원,85.61814233988768,0.7972363024070961
다사631517,중곡,215.8790718453327,1.0606300300457667
다사622507,군자,639.806066521009,0.3932453581475294
다사635479,구의,777.2099979708579,0.9996010518421173
다사636500,아차산,340.8991708271601,0.3732340460021173
다사620505,어린이대공원,724.5159903081885,0.3423043678195125
다사632480,구의,653.650105440478,1.636078984233543
다사619482,건대입구,848.3960314569209,0.9800500503351319
다사625512,군자,430.6286973092316,0.5149231572041452
다사621492,건대입구,109.33593972576051,0.5991492443965416
다사642504,아차산,504.0435897352267,0.6090696746701969
다사634487,구의,123.91544887823827,3.5662574221512586
다사634523,중곡,464.04832666468764,2.3905550590100897
다사628487,구의,490.19618760674086,1.1684898648643154
다사625504,어린이대공원,533.0664074076533,0.7904735350104386
다사636491,구의,551.0689311649353,2.1677505452343846
다사637503,아차산,25.107334788819372,0.731815087236573
다사639483,강변,285.8306784683873,2.1775159070815406
다사632520,중곡,139.33768316849273,1.2414819949621512
다사637495,아차산,826.8999901206241,1.7141533083975924
다사635496,아차산,753.7563041371325,1.1227876876940526
다사644507,아차산,792.7608003990515,0.40404131950516614
다사643514,중곡,1158.5745724920105,0.31186481009057787
다사627479,구의,950.7993636903419,7.071775693876565
다사624495,어린이대공원,383.8999542080907,0.4203168801413624
다사650498,광나루,237.44102836965092,0.08171556936940512
다사630523,중곡,495.32472366422286,1.1528794198744643
다사635516,중곡,373.74062892129245,1.0333726283922913
다사625488,건대입구,530.9490852919218,0.6084236608796867
다사623482,건대입구,931.5472333671061,2.0302871654549617
다사627480,구의,874.150748850663,3.636470310828709
다사636508,아차산,486.49353275072815,1.002512127224827
다사626483,구의,769.5308606368048,1.7171642994537177
다사631490,구의,401.2269629659611,1.425505405831142
다사635503,아차산,201.7723482604148,0.5534672981194371
다사643490,강변,569.4877060604541,1.6022874360580983
다사634504,아차산,309.2665439066656,0.7208675186557962
다사626507,군자,289.1074118809348,0.9975810792613086
다사636479,강변,774.6254163838681,0.5207626312252055
다사618492,건대입구,180.59107769930435,0.7074687594425688
다사638503,아차산,102.3275487675898,0.6408114912490682
다사638482,강변,425.0784200092156,1.9368458979196053
다사629524,중곡,632.3422377268113,0.8359661514264607
다사624512,군자,506.8717541498463,0.4010326138952846
다사623511,군자,545.9669524036068,0.3527800573212859
다사611484,건대입구,1024.1831666534797,0.42462345899327114
다사640502,아차산,324.02007348501144,0.5915661784649077
다사632522,중곡,336.72401632279315,2.2911019339122727
다사625514,군자,588.3788458393802,0.2689649164293515
다사625489,건대입구,481.6899134753905,0.5797260835404341
다사624503,어린이대공원,419.18572882336207,0.6204235810725538
다사642494,광나루,742.346815045387,1.1548230851625496
다사617484,건대입구,676.4560573443314,0.7851465423285301
다사626518,중곡,639.8543552402691,0.48449319193711615
다사642485,강변,74.71201499324528,1.2293739398523695
다사640504,아차산,308.1083553978851,2.1568835443309182
다사612483,건대입구,1020.0574582089281,0.4838488594845706
다사612486,건대입구,825.2294040074094,0.5371785832246356
다사617488,건대입구,314.3206527309481,1.3431689648605143
다사626514,군자,542.8021504237054,0.48148601342889386
다사650495,광나루,108.56373171620142,0.10680564735258583
다사628520,중곡,456.94285591333113,0.6641156287870913
다사643513,아차산,1145.7400476509797,0.38674130787095623
다사653498,광나루,438.5680451412833,0.06787142803932099
다사614492,건대입구,517.1653352426284,0.535698101805541
다사652498,광나루,356.5104530039861,0.07711469947076616
다사627512,군자,319.7622155799433,0.6119356912735335
다사633524,중곡,538.6748017804086,3.4908065381257276
다사630513,군자,444.06959217382774,0.978873051414018
다사633481,구의,547.5946424077054,1.4383935540732251
다사633519,중곡,70.86492762478935,1.068962546620854
다사622500,어린이대공원,212.58412354038887,0.5974890253311308
다사630482,구의,531.7549172796486,2.0532800712258847
다사631518,중곡,152.55255125681126,0.9724329244436186
다사630525,중곡,678.1231853738402,0.9614148028224563
다사634507,아차산,480.85386383198176,0.9746787461793416
다사641508,아차산,620.8879736654618,0.6744478883851448
다사624511,군자,454.62113721375704,0.43100538181596004
다사619481,건대입구,948.6193632081214,1.1735321201198547
다사634505,아차산,347.48713964727074,0.7626344103289724
다사632505,아차산,529.4823301859755,0.9544849191626996
다사633491,구의,454.9358971319563,1.630466614512779
다사636493,구의,725.385657821859,1.6629540919069243
다사638492,구의,754.297953136023,2.006173656306885
